"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"WHOSIS_000015","PUBLISHED","2012","AFR","WB_HI","GNQ","BTSX","16","16.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","GRC","BTSX","81","81.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","GRC","BTSX","21","21.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","GRC","BTSX","24","24.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","HRV","BTSX","18","18.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","HUN","FMLE","76","76.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","IRL","MLE","72","72.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","IRL","MLE","74","74.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","IRL","MLE","79","79.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","ISL","BTSX","78","78.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","ISL","BTSX","82","82.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","ISL","MLE","20","20.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_HI","ISL","MLE","22","22.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","ISL","BTSX","25","25.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","ISR","BTSX","77","77.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","ISR","BTSX","82","82.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","ISR","BTSX","21","21.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","ITA","MLE","80","80.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","ITA","FMLE","80","80.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","ITA","MLE","23","23.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","ITA","FMLE","23","23.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","ITA","FMLE","27","27.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","WPR","WB_HI","JPN","FMLE","82","82.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","WB_HI","KOR","MLE","73","73.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","WPR","WB_HI","KOR","BTSX","24","24.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EMR","WB_HI","KWT","FMLE","79","79.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","WB_HI","KWT","BTSX","75","75.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EMR","WB_HI","KWT","BTSX","18","18.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","LUX","FMLE","79","79.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","LUX","BTSX","76","76.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","LUX","FMLE","22","22.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","LUX","FMLE","26","26.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","MCO","MLE","76","76.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_HI","MCO","MLE","21","21.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","MCO","MLE","23","23.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","MCO","FMLE","25","25.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","MLT","MLE","74","74.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","MLT","MLE","76","76.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","MLT","BTSX","24","24.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","NLD","BTSX","77","77.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","NLD","FMLE","25","25.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","NOR","FMLE","82","82.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","NOR","FMLE","84","84.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","NOR","BTSX","79","79.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","WPR","WB_HI","NRU","MLE","75","75.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","WB_HI","NRU","FMLE","81","81.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","WPR","WB_HI","NRU","FMLE","83","83.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","WPR","WB_HI","NRU","MLE","20","20.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","WPR","WB_HI","NZL","MLE","21","21.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EMR","WB_HI","OMN","BTSX","68","68.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EMR","WB_HI","OMN","BTSX","76","76.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EMR","WB_HI","OMN","MLE","16","16.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EMR","WB_HI","OMN","BTSX","20","20.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","PRT","BTSX","77","77.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","PRT","BTSX","20","20.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_HI","PRT","BTSX","21","21.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EMR","WB_HI","QAT","BTSX","75","75.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EMR","WB_HI","QAT","FMLE","22","22.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EMR","WB_HI","SAU","MLE","67","67.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EMR","WB_HI","SAU","FMLE","71","71.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","WB_HI","SAU","FMLE","75","75.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EMR","WB_HI","SAU","MLE","17","17.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EMR","WB_HI","SAU","FMLE","18","18.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","WB_HI","SGP","BTSX","79","79.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","WPR","WB_HI","SGP","BTSX","20","20.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","SMR","MLE","76","76.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","SMR","BTSX","83","83.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","SMR","BTSX","25","25.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","SVK","FMLE","77","77.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","SVK","FMLE","80","80.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","SVK","BTSX","71","71.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","SVK","MLE","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","SVK","FMLE","20","20.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_HI","SVK","FMLE","21","21.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_HI","SVN","MLE","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","SVN","FMLE","21","21.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","SWE","MLE","75","75.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","SWE","MLE","78","78.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","SWE","MLE","80","80.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_HI","SWE","MLE","21","21.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","SWE","MLE","23","23.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AMR","WB_HI","TTO","MLE","65","65.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","WB_HI","TTO","BTSX","69","69.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_HI","TTO","MLE","15","15.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AMR","WB_HI","TTO","FMLE","20","20.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AMR","WB_HI","TTO","BTSX","17","17.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","WB_HI","USA","FMLE","80","80.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AMR","WB_HI","USA","FMLE","81","81.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","WB_LI","AFG","MLE","54","54.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EMR","WB_LI","AFG","BTSX","60","60.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EMR","WB_LI","AFG","MLE","13","13.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","BDI","MLE","46","46.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","BDI","BTSX","49","49.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","BDI","BTSX","48","48.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","BDI","BTSX","56","56.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AFR","WB_LI","BDI","BTSX","16","16.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","BEN","BTSX","54","54.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","BFA","MLE","57","57.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","BFA","FMLE","51","51.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","BFA","FMLE","50","50.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AFR","WB_LI","BFA","MLE","15","15.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AFR","WB_LI","BFA","FMLE","15","15.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","SEAR","WB_LI","BGD","MLE","60","60.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LI","BGD","MLE","69","69.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","SEAR","WB_LI","BGD","FMLE","65","65.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","SEAR","WB_LI","BGD","MLE","17","17.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","SEAR","WB_LI","BGD","FMLE","17","17.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","CAF","MLE","46","46.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","CAF","MLE","44","44.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","CAF","MLE","50","50.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","CAF","BTSX","45","45.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LI","CAF","BTSX","15","15.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","COD","MLE","48","48.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","COD","BTSX","49","49.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","COD","BTSX","52","52.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LI","COD","FMLE","15","15.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LI","COM","FMLE","16","16.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","ERI","MLE","61","61.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LI","ERI","MLE","12","12.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LI","ERI","FMLE","15","15.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","GHA","BTSX","58","58.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AFR","WB_LI","GHA","BTSX","17","17.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","GIN","FMLE","59","59.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_LI","GIN","FMLE","16","16.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_LI","GIN","BTSX","15","15.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","GMB","MLE","59","59.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","GMB","FMLE","63","63.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AFR","WB_LI","GMB","MLE","16","16.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LI","GMB","FMLE","17","17.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","GNB","MLE","47","47.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","GNB","MLE","51","51.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","GNB","MLE","53","53.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LI","GNB","MLE","14","14.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LI","GNB","BTSX","15","15.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AMR","WB_LI","HTI","BTSX","54","54.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_LI","HTI","MLE","15","15.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AMR","WB_LI","HTI","BTSX","16","16.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AMR","WB_LI","HTI","BTSX","17","17.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","KEN","FMLE","62","62.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_LI","KGZ","MLE","66","66.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_LI","KGZ","FMLE","69","69.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_LI","KGZ","BTSX","66","66.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_LI","KGZ","FMLE","18","18.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","WPR","WB_LI","KHM","MLE","51","51.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","WPR","WB_LI","KHM","FMLE","57","57.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","WPR","WB_LI","KHM","MLE","22","22.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","WPR","WB_LI","LAO","MLE","64","64.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","WB_LI","LAO","BTSX","59","59.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","WPR","WB_LI","LAO","MLE","15","15.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","WPR","WB_LI","LAO","BTSX","15","15.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","LBR","FMLE","63","63.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","LBR","BTSX","51","51.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","LBR","BTSX","62","62.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LI","LBR","FMLE","15","15.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_LI","LBR","BTSX","14","14.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LI","LBR","BTSX","15","15.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","MDG","FMLE","53","53.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","MDG","FMLE","59","59.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","MDG","BTSX","51","51.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AFR","WB_LI","MDG","MLE","16","16.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AFR","WB_LI","MDG","FMLE","17","17.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_LI","MDG","BTSX","15","15.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","MLI","FMLE","48","48.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LI","MLI","MLE","14","14.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AFR","WB_LI","MLI","MLE","15","15.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_LI","MLI","FMLE","14","14.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LI","MLI","FMLE","14","14.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","SEAR","WB_LI","MMR","MLE","60","60.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LI","MMR","MLE","64","64.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","SEAR","WB_LI","MMR","BTSX","62","62.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","SEAR","WB_LI","MMR","BTSX","16","16.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","SEAR","WB_LI","MMR","BTSX","17","17.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","MOZ","MLE","41","41.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","MOZ","BTSX","47","47.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_LI","MOZ","MLE","14","14.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AFR","WB_LI","MOZ","FMLE","17","17.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","MWI","FMLE","46","46.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","MWI","FMLE","44","44.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LI","MWI","FMLE","16","16.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","NER","MLE","43","43.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","NER","BTSX","59","59.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","WPR","WB_LI","NIU","MLE","69","69.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","WPR","WB_LI","NIU","BTSX","17","17.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","WPR","WB_LI","NIU","BTSX","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","SEAR","WB_LI","NPL","FMLE","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","SEAR","WB_LI","NPL","BTSX","15","15.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","SEAR","WB_LI","PRK","FMLE","69","69.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LI","PRK","FMLE","73","73.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","SEAR","WB_LI","PRK","FMLE","19","19.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","RWA","MLE","46","46.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","RWA","MLE","46","46.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_LI","RWA","MLE","14","14.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LI","RWA","MLE","15","15.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_LI","RWA","FMLE","15","15.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","SEN","MLE","56","56.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","SEN","MLE","63","63.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","SEN","BTSX","64","64.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LI","SEN","MLE","15","15.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AFR","WB_LI","SEN","BTSX","16","16.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","SLE","BTSX","38","38.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","SLE","BTSX","39","39.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LI","SLE","FMLE","11","11.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_LI","SLE","BTSX","11","11.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LI","SLE","BTSX","11","11.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","WB_LI","SOM","FMLE","52","52.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EMR","WB_LI","SOM","FMLE","55","55.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EMR","WB_LI","SOM","BTSX","47","47.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","WB_LI","SSD","MLE","47","47.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EMR","WB_LI","SSD","FMLE","44","44.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","WB_LI","SSD","FMLE","50","50.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EMR","WB_LI","SSD","MLE","13","13.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","TCD","MLE","43","43.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","TCD","BTSX","51","51.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","TGO","BTSX","55","55.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_LI","TGO","BTSX","16","16.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AFR","WB_LI","TGO","BTSX","17","17.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_LI","TJK","FMLE","69","69.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_LI","TJK","FMLE","16","16.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","TZA","MLE","59","59.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LI","TZA","MLE","16","16.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LI","UGA","MLE","14","14.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_LI","UZB","MLE","63","63.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_LI","UZB","BTSX","69","69.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_LI","UZB","FMLE","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_LI","UZB","BTSX","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_LI","UZB","BTSX","17","17.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_LI","UZB","BTSX","17","17.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","WB_LI","VNM","FMLE","78","78.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","WPR","WB_LI","VNM","BTSX","20","20.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EMR","WB_LI","YEM","MLE","62","62.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EMR","WB_LI","YEM","FMLE","59","59.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","ZMB","MLE","55","55.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_LI","ZMB","FMLE","16","16.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AFR","WB_LI","ZMB","BTSX","17","17.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","ZWE","MLE","60","60.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","ZWE","MLE","56","56.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","ZWE","BTSX","42","42.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","ZWE","BTSX","58","58.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LI","ZWE","MLE","15","15.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","AGO","BTSX","43","43.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AFR","WB_LMI","AGO","MLE","15","15.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_LMI","AGO","FMLE","14","14.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LMI","AGO","FMLE","15","15.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_LMI","ALB","MLE","73","73.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_LMI","ALB","FMLE","71","71.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_LMI","ALB","MLE","15","15.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_LMI","ALB","MLE","15","15.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_LMI","ARM","MLE","67","67.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_LMI","ARM","BTSX","71","71.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_LMI","ARM","MLE","16","16.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_LMI","AZE","MLE","60","60.00000","","",""
